main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista,_ingest_datetime
116,Bynner St,2,Jamaica Plain,12:00,16:00,Even,Creighton St,South Huntington Ave,0.214393939393939,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2016-05-31 14:48:25+00,BYNNE1,0,1132,2024-09-12 04:31:41+00
117,Brainerd Rd,4,Allston/Brighton,12:00,16:00,Even,Harvard Ave,Gorham St,0.130681818181818,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BRAIN2,0,690,2024-09-12 04:31:41+00
118,Chase St,3,North Dorchester,12:00,16:00,Odd,Willis St,East Cottage St,0.0634469696969697,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CHASE1,0,335,2024-09-12 04:31:41+00
119,Blakeville St,3,North Dorchester,12:00,16:00,Even,Bowdoin St,Olney St,0.123484848484848,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:47:28+00,BLAKE3,0,652,2024-09-12 04:31:41+00
120,Caddy Rd,7,South Dorchester,12:00,16:00,Even,Sanford St,Monson St,0.0793560606060606,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CADDY1,0,419,2024-09-12 04:31:41+00
121,Bentham Rd,3,North Dorchester,08:00,12:00,Odd,Draper St,Mount Ida Rd,0.0560606060606061,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BENTH1,0,296,2024-09-12 04:31:41+00
122,Bennett St,4,Allston/Brighton,08:00,12:00,Even,Market St,Oakland St,0.411174242424242,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BENNE1,0,2171,2024-09-12 04:31:41+00
123,Ashton St,7,South Dorchester,08:00,12:00,Even,Callender St,Woodrow Ave,0.207954545454545,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ASHTO1,0,1098,2024-09-12 04:31:41+00
124,Clifford St,10R,Roxbury,08:00,12:00,Even,Warren St,Blue Hill Ave,0.23125,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2016-11-15 14:24:56+00,CLIFF2,0,1221,2024-09-12 04:31:41+00
125,Boston St,5,South Boston,09:00,13:00,Odd,Dorchester Ave,Songin Father Anthony Way,0.105681818181818,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2019-03-15 13:16:45+00,BOSTO1,0,558,2024-09-12 04:31:41+00
126,Brent St,7,South Dorchester,08:00,12:00,Even,Washington St,Melbourne St,0.298106060606061,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,BRENT1,0,1574,2024-09-12 04:31:41+00
127,Brackett St,4,Allston/Brighton,08:00,12:00,Even,Washington St,Faneuil St,0.122916666666667,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BRACK1,0,649,2024-09-12 04:31:41+00
128,Clarkson St,3,North Dorchester,08:00,12:00,Even,Hendry St,Quincy St,0.0602272727272727,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CLARK3,0,318,2024-09-12 04:31:41+00
129,Auburn St,1C,Charlestown,12:00,16:00,Odd,Main St,Bunker Hill St,0.132007575757576,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,AUBUR1,0,697,2024-09-12 04:31:41+00
130,Bennett St,4,Allston/Brighton,12:00,16:00,Even,Market St,South Hobbart St,0.302083333333333,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BENNE1,0,1595,2024-09-12 04:31:41+00
131,Clarkwood St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Norfolk St,0.197537878787879,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CLARK4,0,1043,2024-09-12 04:31:41+00
132,Auckland St,3,North Dorchester,08:00,12:00,Even,Savin Hill Ave,Dead End,0.281060606060606,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2014-04-01 12:38:14+00,AUCKL1,863,2347,2024-09-12 04:31:41+00
133,Albion Pl,1C,Charlestown,12:00,16:00,Even,Main St,Auburn Sq,0.0725378787878788,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ALBIO1,0,383,2024-09-12 04:31:41+00
134,Auckland St,3,North Dorchester,08:00,12:00,Odd,Savin Hill Ave,Dead End,0.281060606060606,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2014-04-01 12:38:08+00,AUCKL1,863,2347,2024-09-12 04:31:41+00
135,Auckland St,3,North Dorchester,08:00,12:00,Even,Belfort St,Savin Hill Ave,0.16344696969697,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,AUCKL1,0,863,2024-09-12 04:31:41+00
136,Auckland St,3,North Dorchester,08:00,12:00,Odd,Belfort St,Savin Hill Ave,0.16344696969697,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,AUCKL1,0,863,2024-09-12 04:31:41+00
137,Ames St,7,South Dorchester,08:00,12:00,Even,Westview St,Dead End,0.304166666666667,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,AMES 1,0,1606,2024-09-12 04:31:41+00
138,Almont St,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Walk Hill St,0.583901515151515,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ALMON1,0,3083,2024-09-12 04:31:41+00
139,Bennington St,9,East Boston,12:00,16:00,Even,Neptune Rd,Saratoga St,1.06098484848485,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BENNI4,908,6510,2024-09-12 04:31:41+00
140,Belmore Ter,2,Jamaica Plain,08:00,12:00,Even,Boylston St,Oakview Ter,0.0589015151515151,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BELMO2,0,311,2024-09-12 04:31:41+00
141,Austin St,1C,Charlestown,12:00,16:00,Even,Main St,Rutherford Ave,0.125757575757576,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,AUSTI3,0,664,2024-09-12 04:31:41+00
142,Austin St,1C,Charlestown,12:00,16:00,Odd,Main St,Rutherford Ave,0.125757575757576,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,AUSTI3,0,664,2024-09-12 04:31:41+00
143,Brooks St,9,East Boston,12:00,16:00,Odd,Chelsea St,Princeton St,0.20928,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2015-04-07 19:16:09+00,BROOK12,222,1327,2024-09-12 04:31:41+00
144,Bucknam St,10M,Mission Hill,12:00,16:00,Even,Lawn St,Fisher Ave,0.0803030303030303,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2018-09-24 17:15:00+00,BUCKN1,0,424,2024-09-12 04:31:41+00
145,Chesterton St,10R,Roxbury,12:00,16:00,Odd,Massachusetts Ave,Allerton St,0.108712121212121,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,CHEST4,0,574,2024-09-12 04:31:41+00
146,Bowdoin St,1H,Beacon Hill,00:01,07:00,Odd,Derne St,Beacon St,0.105681818181818,,t,t,t,t,t,t,f,f,f,t,f,f,f,f,t,t,2012-02-29 15:06:53+00,BOWDO4,626,1184,2024-09-12 04:31:41+00
147,Arcola St,2,Jamaica Plain,12:00,16:00,Even,Day St,Dead End,0.0607954545454545,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ARCOL1,0,321,2024-09-12 04:31:41+00
148,Cleveland St,10R,Roxbury,08:00,12:00,Even,Winthrop St,Moreland St,0.0676136363636364,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,CLEVE2,0,357,2024-09-12 04:31:41+00
149,Chaucer St,9,East Boston,12:00,16:00,Even,Curtis St,Moore St,0.112689393939394,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CHAUC1,0,595,2024-09-12 04:31:41+00
150,Charter St,1N,North End,08:00,12:00,Odd,Hanover St,Commercial St,0.259090909090909,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,t,2019-07-01 14:17:21+00,CHART1,0,1368,2024-09-12 04:31:41+00
151,Bentham Rd,3,North Dorchester,08:00,12:00,Even,Draper St,Mount Ida Rd,0.0560606060606061,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BENTH1,0,296,2024-09-12 04:31:41+00
152,Border St,9,East Boston,08:00,12:00,Even,Central Sq,Dead End,0.558712121212121,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2024-08-28 11:35:55+00,BORDE1,1748,4698,2024-09-12 04:31:41+00
153,Blossom Ct,1W,West End,02:00,07:00,,Blossom St,Emerson Pl,0.0511363636363636,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,BLOSS3,0,270,2024-09-12 04:31:41+00
154,Callender St,7,South Dorchester,08:00,12:00,Odd,Tucker St,Don St,0.37405303030303,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CALLE1,0,1975,2024-09-12 04:31:41+00
155,Arbutus St,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Irma St,0.14375,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ARBUT1,0,759,2024-09-12 04:31:41+00
156,Adams St,3,North Dorchester,08:00,12:00,Even,Bowdoin St,Leedsville St,0.304545454545455,,f,f,t,f,t,f,f,f,f,t,t,f,f,f,f,f,2012-02-14 13:36:32+00,ADAMS1,195,1803,2024-09-12 04:31:41+00
157,Castleton St,2,Jamaica Plain,12:00,16:00,Odd,South Huntington Ave,Jamaicaway,0.149621212121212,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,CASTL4,0,790,2024-09-12 04:31:41+00
158,Annapolis St,3,North Dorchester,12:00,16:00,Even,Sumner St,Bakersfield St,0.0649621212121212,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ANNAP1,0,343,2024-09-12 04:31:41+00
159,Anson St,2,Jamaica Plain,08:00,12:00,Even,South St,Dead End,0.0564393939393939,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2021-03-25 12:08:47+00,ANSON1,0,298,2024-09-12 04:31:41+00
160,Cedar St,1C,Charlestown,12:00,16:00,Even,High St,Bartlett St,0.0852272727272727,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,CEDAR4,0,450,2024-09-12 04:31:41+00
161,Adams St,10R,Roxbury,08:00,12:00,Odd,Eustis St,Forest St,0.109659090909091,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ADAMS5,563,1142,2024-09-12 04:31:41+00
162,Claremont Park,1S,South End,08:00,12:00,Odd,Columbus Ave,Claremont St,0.096969696969697,,f,t,f,t,f,t,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,CLARE2,0,512,2024-09-12 04:31:41+00
163,Cambridge St,1C,Charlestown,05:00,07:00,Odd,Alford St,Crescent St,0.420454545454545,,f,t,t,t,t,t,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CAMBR3,0,2220,2024-09-12 04:31:41+00
164,Chestnut Hill Ave,4,Allston/Brighton,12:00,16:00,Even,Commonwealth Ave,Brookline Town Line,0.233143939393939,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,CHEST6,4451,5682,2024-09-12 04:31:41+00
165,Almont St,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Walk Hill St,0.583901515151515,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ALMON1,0,3083,2024-09-12 04:31:41+00
166,Adams St,10R,Roxbury,08:00,12:00,Even,Eustis St,Forest St,0.109659090909091,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ADAMS5,563,1142,2024-09-12 04:31:41+00
167,Anderson St,1H,Beacon Hill,08:00,12:00,Even,Cambridge St,Myrtle St,0.125189393939394,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,t,2012-02-14 13:36:32+00,ANDER1,0,661,2024-09-12 04:31:41+00
168,Clarkson St,3,North Dorchester,12:00,16:00,Even,Quincy St,Barry St,0.269128787878788,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CLARK3,318,1739,2024-09-12 04:31:41+00
170,Brewer St,2,Jamaica Plain,12:00,16:00,Even,Burroughs St,Eliot St,0.114583333333333,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,BREWE1,0,605,2024-09-12 04:31:41+00
172,Bromfield St,1F,Downtown,00:01,07:00,,Washington St,Tremont St,0.109280303030303,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,BROMF1,0,577,2024-09-12 04:31:41+00
173,City Sq,1C,Charlestown,00:01,07:00,,New Rutherford Ave,Chelsea St,0.112310606060606,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CITY 3,0,593,2024-09-12 04:31:41+00
174,Canal St,1W,West End,00:01,07:00,,Market St,Causeway St,0.16969696969697,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CANAL1,107,1003,2024-09-12 04:31:41+00
175,Chipman St,7,South Dorchester,08:00,12:00,Odd,Norfolk St,Torrey St,0.122348484848485,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,CHIPM1,0,646,2024-09-12 04:31:41+00
176,Beethoven St,2,Jamaica Plain,08:00,12:00,Odd,Washington St,Arcadia St,0.104734848484848,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2018-04-05 17:29:25+00,BEETH1,0,553,2024-09-12 04:31:41+00
177,Clarkwood St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Norfolk St,0.197537878787879,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CLARK4,0,1043,2024-09-12 04:31:41+00
178,Bowdoin St,1H,Beacon Hill,00:01,07:00,Even,Cambridge St,Derne St,0.118560606060606,,f,t,t,t,t,t,f,f,t,f,f,f,f,f,t,t,2012-02-29 15:06:53+00,BOWDO4,0,626,2024-09-12 04:31:41+00
179,Avenue De Lafayette,1T,Chinatown,00:01,07:00,Ext,Kingston St,Harrison Avenue Ext,0.117045454545455,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,AVENU2,0,618,2024-09-12 04:31:41+00
180,Annapolis St,3,North Dorchester,12:00,16:00,Odd,Sumner St,Bakersfield St,0.0649621212121212,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ANNAP1,0,343,2024-09-12 04:31:41+00
181,Chestnut Ave,2,Jamaica Plain,12:00,16:00,Odd,Centre St,Mozart St,0.235037878787879,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2017-04-11 15:41:27+00,CHEST5,0,1241,2024-09-12 04:31:41+00
182,Archdale Rd,2,Jamaica Plain,12:00,16:00,Even,Washington St,Dead End,0.145643939393939,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARCHD1,512,1281,2024-09-12 04:31:41+00
183,Arcadia Park,3,North Dorchester,08:00,12:00,Odd,Draper St,Ditson St,0.0835227272727273,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2014-06-19 13:15:20+00,ARCAD1,0,441,2024-09-12 04:31:41+00
184,Appleton St,1S,South End,12:00,16:00,Even,Tremont St,West Canton St,0.39375,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,APPLE1,0,2079,2024-09-12 04:31:41+00
185,Ackley Pl,2,Jamaica Plain,08:00,12:00,Odd,Washington St,Dead End,0.0454545454545455,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ACKLE1,0,240,2024-09-12 04:31:41+00
186,Centre St,10R,Roxbury,08:00,12:00,Odd,Dudley St,Columbus Ave,0.542992424242424,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,CENTR6,0,2867,2024-09-12 04:31:41+00
188,Cleveland St,10R,Roxbury,08:00,12:00,Odd,Winthrop St,Moreland St,0.0676136363636364,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,CLEVE2,0,357,2024-09-12 04:31:41+00
189,Avenue De Lafayette,1T,Chinatown,00:01,07:00,Odd,Harrison Avenue Ext,Dead End,0.0496212121212121,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,AVENU2,618,880,2024-09-12 04:31:41+00
190,Burbank St,10F,Fenway/Kenmore,12:00,16:00,Odd,Edgerly Rd,Hemenway St,0.132765151515152,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,BURBA1,0,701,2024-09-12 04:31:41+00
191,Braintree St,4,Allston/Brighton,08:00,12:00,Odd,Franklin St,Everett St,0.272727272727273,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BRAIN3,0,1440,2024-09-12 04:31:41+00
192,Brook Marshall Rd,10R,Roxbury,08:00,12:00,Even,Raynor Cir,Sojourner Truth Ct,0.09375,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,BROOK4,273,768,2024-09-12 04:31:41+00
193,Brighton Ave,4,Allston/Brighton,00:01,07:00,Odd Side Median,Commonwealth Ave,Cambridge St,0.673863636363636,,t,t,t,t,t,t,f,f,t,f,f,f,f,f,t,f,2012-02-29 15:06:53+00,BRIGH3,0,3558,2024-09-12 04:31:41+00
194,Church St,3,North Dorchester,08:00,12:00,Odd,Adams St,East St,0.289962121212121,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CHURC3,0,1531,2024-09-12 04:31:41+00
195,Boston St,5,South Boston,09:00,13:00,Even,Dorchester Ave,Songin Father Anthony Way,0.105681818181818,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2019-03-15 13:16:39+00,BOSTO1,0,558,2024-09-12 04:31:41+00
196,Archdale Rd,2,Jamaica Plain,12:00,16:00,Odd,South St,Washington St,0.096969696969697,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARCHD1,0,512,2024-09-12 04:31:41+00
197,Bower St,10R,Roxbury,12:00,16:00,Odd,Walnut Ave,Walnut Ave,0.0903409090909091,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,BOWER1,0,477,2024-09-12 04:31:41+00
198,Bremen St,9,East Boston,12:00,16:00,Odd,Sumner St,Porter St,0.346969696969697,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BREME1,0,1832,2024-09-12 04:31:41+00
199,Brookside Ave,2,Jamaica Plain,08:00,12:00,Even,Boylston St,Green St,0.647727272727273,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BROOK15,0,3420,2024-09-12 04:31:41+00
200,Brighton Ave,4,Allston/Brighton,00:01,07:00,Odd,Commonwealth Ave,Cambridge St,0.673863636363636,,t,t,t,t,t,t,f,f,f,f,f,t,f,f,t,f,2012-02-29 15:06:53+00,BRIGH3,0,3558,2024-09-12 04:31:41+00
201,Arlington Ave,1C,Charlestown,08:00,12:00,Odd,Alford St,Somerville Town Line,0.189772727272727,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARLIN2,0,1002,2024-09-12 04:31:41+00
202,Border St,9,East Boston,08:00,12:00,Odd,Central Sq,Dead End,0.558712121212121,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2024-08-28 11:37:07+00,BORDE1,1748,4698,2024-09-12 04:31:41+00
203,Charlesgate East,1B,Back Bay,00:01,07:00,,Back St,Newbury St,0.212689393939394,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CHARL21,107,1230,2024-09-12 04:31:41+00
204,Church St,1B,Back Bay,00:01,07:00,,Stuart St,Columbus Ave,0.0392045454545455,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CHURC4,881,1088,2024-09-12 04:31:41+00
205,Boylston St,10F,Fenway/Kenmore,05:00,07:00,Even,Fenway,Park Dr,0.220075757575758,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,f,2016-01-06 15:35:01+00,BOYLS6,8009,9171,2024-09-12 04:31:41+00
206,Alleghany St,10M,Mission Hill,12:00,16:00,Even,Terrace St,Dead End,0.19280303030303,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2018-05-31 13:51:09+00,ALLEG1,0,1018,2024-09-12 04:31:41+00
207,Bowdoin Park,3,North Dorchester,12:00,16:00,Odd,Bowdoin St,Dead End,0.0465909090909091,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:40:00+00,BOWDO2,0,246,2024-09-12 04:31:41+00
208,Clementine Park,7,South Dorchester,08:00,12:00,Even,Centre St,Dayton St,0.084469696969697,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,CLEME2,0,446,2024-09-12 04:31:41+00
209,Chelsea St,9,East Boston,12:00,16:00,Odd,Maverick St,Porter St,0.250568181818182,,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:58:03+00,CHELS1,0,1323,2024-09-12 04:31:41+00
210,Arborcrest Ter,7,South Dorchester,12:00,16:00,Odd,Gladeside Ave,Ridgeview Ave,0.0922348484848485,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARBOR1,0,487,2024-09-12 04:31:41+00
211,Bloomfield St,3,North Dorchester,12:00,16:00,Odd,Geneva Ave,Greenbrier St,0.303219696969697,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BLOOM1,0,1601,2024-09-12 04:31:41+00
212,Belfort St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Saxton St,0.148106060606061,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BELFO1,0,782,2024-09-12 04:31:41+00
213,Clarendon St,1S,South End,12:00,16:00,Odd,Tremont St,Columbus Ave,0.250189393939394,,f,t,f,t,f,t,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,CLARE5,0,1321,2024-09-12 04:31:41+00
214,Avenue De Lafayette,1T,Chinatown,00:01,07:00,Even,Harrison Avenue Ext,Dead End,0.0496212121212121,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,AVENU2,618,880,2024-09-12 04:31:41+00
215,Avery St,1T,Chinatown,00:01,07:00,,Washington St,Tremont St,0.0876893939393939,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,AVERY1,0,463,2024-09-12 04:31:41+00
216,Bellevue St,3,North Dorchester,12:00,16:00,Odd,Quincy St,Barry St,0.256439393939394,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2018-03-27 19:16:59+00,BELLE5,939,2293,2024-09-12 04:31:41+00
217,Cassnet St,3,North Dorchester,12:00,16:00,Odd,Dickens St,Dead End,0.0339015151515152,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CASSN1,0,179,2024-09-12 04:31:41+00
218,Aspen St,10R,Roxbury,08:00,12:00,Even,Montrose St,Copeland St,0.06875,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ASPEN1,0,363,2024-09-12 04:31:41+00
219,Bremen St,9,East Boston,12:00,16:00,Even,Porter St,Bennington St,0.66875,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BREME1,1832,5363,2024-09-12 04:31:41+00
220,Braintree St,4,Allston/Brighton,08:00,12:00,Even,Franklin St,Everett St,0.272727272727273,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BRAIN3,0,1440,2024-09-12 04:31:41+00
221,Brimmer St,1H,Beacon Hill,08:00,12:00,Even,Mount Vernon,Beacon St,0.215909090909091,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,2012-02-14 13:36:32+00,BRIMM1,0,1140,2024-09-12 04:31:41+00
222,Church St,3,North Dorchester,08:00,12:00,Even,Adams St,East St,0.289962121212121,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CHURC3,0,1531,2024-09-12 04:31:41+00
223,Cassnet St,3,North Dorchester,12:00,16:00,Even,Dickens St,Dead End,0.0339015151515152,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CASSN1,0,179,2024-09-12 04:31:41+00
224,Ayr Rd,4,Allston/Brighton,08:00,12:00,Even,Orkney Rd,Beacon St,0.0683712121212121,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,AYR R1,0,361,2024-09-12 04:31:41+00
225,Chandler St,1S,South End,12:00,16:00,Even,Berkeley St,Columbus Ave,0.222916666666667,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,CHAND1,397,1574,2024-09-12 04:31:41+00
226,Carson St,3,North Dorchester,08:00,12:00,Odd,Crescent Ave,Sydney St,0.113825757575758,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,CARSO1,0,601,2024-09-12 04:31:41+00
227,Blue Hill Ave,10R,Roxbury,00:01,07:00,,Dudley St,Quincy St,0.778977272727273,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,BLUE 3,0,4113,2024-09-12 04:31:41+00
228,Belfort St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Saxton St,0.148106060606061,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BELFO1,0,782,2024-09-12 04:31:41+00
229,Charlame St,10R,Roxbury,12:00,16:00,Even,Laurel St,Dead End,0.118181818181818,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,CHARL2,0,624,2024-09-12 04:31:41+00
