main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista,_ingest_datetime,normalized_st_name,one_way_bool,week_1_bool,week_2_bool,week_3_bool,week_4_bool,week_5_bool,sunday_bool,monday_bool,tuesday_bool,wednesday_bool,thursday_bool,friday_bool,saturday_bool,every_day_bool,year_round_bool,north_end_pilot_bool,suburb
12,Abbotsford St,10R,Roxbury,08:00,12:00,odd,Walnut Ave,Harold St,0.121022727272727,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ABBOT1,0.0,639.0,2024-09-12 04:31:41+00,abbotsford st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Roxbury
13,Brooks St,9,East Boston,12:00,16:00,even,Cheslea St,Princeton St,0.20928,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2015-04-07 19:16:28+00,BROOK12,222.0,1327.0,2024-09-12 04:31:41+00,brooks st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,East Boston
15,Bullard St,3,Dorchester,12:00,16:00,odd,Bowdoin St,Bowdoin Ave,0.19905303030303,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 20:07:42+00,BULLA1,0.0,1051.0,2024-09-12 04:31:41+00,bullard st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
16,Centre St,7,Dorchester,08:00,12:00,even,Talbot Ave,Dorchester Ave,0.540530303030303,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,CENTR7,0.0,2854.0,2024-09-12 04:31:41+00,centre st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
17,Appleton St,1S,South End,12:00,16:00,odd,Tremont St,West Canton St,0.39375,,f,t,f,t,f,t,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,APPLE1,0.0,2079.0,2024-09-12 04:31:41+00,appleton st,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,South End
18,Boylston St,2,Jamaica Plain,08:00,12:00,odd,Lamartine St,Washington St,0.351515151515152,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BOYLS2,2084.0,3940.0,2024-09-12 04:31:41+00,boylston st,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Jamaica Plain
19,Ames St,7,Dorchester,08:00,12:00,odd,Westview St,Dead End,0.304166666666667,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,AMES 1,0.0,1606.0,2024-09-12 04:31:41+00,ames st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Dorchester
20,Caryll St,7,Dorchester,12:00,16:00,odd,Morton St,Maryknoll St,0.170454545454545,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CARYL1,0.0,900.0,2024-09-12 04:31:41+00,caryll st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
22,Braemore Rd,4,Allston/Brighton,12:00,16:00,odd,Commonwealth Ave,Chiswick Rd,0.0943181818181818,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,BRAEM1,0.0,498.0,2024-09-12 04:31:41+00,braemore rd,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Allston/Brighton
23,Chatham St,1F,Downtown,00:01,07:00,none,Merchants Row,Commercial St,0.104734848484848,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CHATH1,0.0,553.0,2024-09-12 04:31:41+00,chatham st,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Downtown
24,Bismarck St,2,Jamaica Plain,08:00,12:00,even,Boylston St,Porter St,0.0378787878787879,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BISMA1,0.0,200.0,2024-09-12 04:31:41+00,bismarck st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Jamaica Plain
25,Chestnut Ave,2,Jamaica Plain,12:00,16:00,even,Centre St,Mozart St,0.235037878787879,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2017-04-11 15:41:32+00,CHEST5,0.0,1241.0,2024-09-12 04:31:41+00,chestnut ave,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,Jamaica Plain
26,Central St,1F,Downtown,00:01,07:00,none,India St,Dead End,0.0795454545454545,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CENTR2,176.0,596.0,2024-09-12 04:31:41+00,central st,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Downtown
27,Bradeen St,2,Jamaica Plain,12:00,16:00,odd,Washington St,Dead End,0.184848484848485,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BRADE1,0.0,976.0,2024-09-12 04:31:41+00,bradeen st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Jamaica Plain
28,Amory St,10R,Roxbury,08:00,12:00,even,Dimock St,School St,0.192992424242424,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2016-10-07 16:50:50+00,AMORY2,900.0,1919.0,2024-09-12 04:31:41+00,amory st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Roxbury
29,Chiswick Rd,4,Allston/Brighton,08:00,12:00,even,Chestnut Hill Ave,Dead End,0.14375,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2024-06-17 16:14:34+00,CHISW1,2324.0,3083.0,2024-09-12 04:31:41+00,chiswick rd,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Allston/Brighton
30,Bunker Hill St,1C,Charlestown,08:00,12:00,even,Moulton St,Medford St,0.908522727,,f,t,t,t,t,t,f,f,f,f,f,t,f,f,f,f,2014-04-01 13:11:27+00,BUNKE1,364.0,5161.0,2024-09-12 04:31:41+00,bunker hill st,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,Charlestown
31,Bluefield Ter,7,Dorchester,12:00,16:00,even,Gladeside Ave,Ridgeview Ave,0.111742424242424,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BLUEF1,0.0,590.0,2024-09-12 04:31:41+00,bluefield ter,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
32,Ceylon St,3,Dorchester,12:00,16:00,even,Quincy St,Columbia Rd,0.176893939393939,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-29 15:06:53+00,CEYLO1,429.0,1363.0,2024-09-12 04:31:41+00,ceylon st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Dorchester
33,Chestnut St,1H,Beacon Hill,08:00,12:00,even,Charles St,David G Mugar Way,0.162689393939394,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,2012-02-14 13:36:32+00,CHEST10,1060.0,1919.0,2024-09-12 04:31:41+00,chestnut st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,Beacon Hill
34,Bennett St,4,Allston/Brighton,12:00,16:00,odd,Market St,South Hobbart St,0.302083333333333,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BENNE1,0.0,1595.0,2024-09-12 04:31:41+00,bennett st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Allston/Brighton
35,Brunswick St,3,Dorchester,12:00,16:00,odd,Blue Hill Ave,Normandy St,0.127272727272727,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:58:10+00,BRUNS1,815.0,1487.0,2024-09-12 04:31:41+00,brunswick st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
36,Bremen St,9,East Boston,12:00,16:00,even,Sumner St,Porter St,0.346969696969697,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BREME1,0.0,1832.0,2024-09-12 04:31:41+00,bremen st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,East Boston
37,Charles St,3,Dorchester,08:00,12:00,even,Dorchester Ave,Geneva Ave,0.273674242424242,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:26:45+00,CHARL9,0.0,1445.0,2024-09-12 04:31:41+00,charles st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
38,Charles St,3,Dorchester,08:00,12:00,odd,Dorchester Ave,Geneva Ave,0.273674242424242,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:26:36+00,CHARL9,0.0,1445.0,2024-09-12 04:31:41+00,charles st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
39,Abbotsford St,10R,Roxbury,08:00,12:00,even,Walnut Ave,Harold St,0.121022727272727,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ABBOT1,0.0,639.0,2024-09-12 04:31:41+00,abbotsford st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Roxbury
40,Anderson St,1H,Beacon Hill,08:00,12:00,odd,Cambridge St,Myrtle St,0.125189393939394,,f,t,f,t,f,t,f,t,f,f,f,f,f,f,f,t,2014-04-01 00:06:59+00,ANDER1,0.0,661.0,2024-09-12 04:31:41+00,anderson st,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,Beacon Hill
41,Clearwater Dr,7,Dorchester,12:00,16:00,odd,Morton St,Maryknoll St,0.235416666666667,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CLEAR1,0.0,1243.0,2024-09-12 04:31:41+00,clearwater dr,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
42,Bluefield Ter,7,Dorchester,12:00,16:00,odd,Gladeside Ave,Ridgeview Ave,0.111742424242424,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BLUEF1,0.0,590.0,2024-09-12 04:31:41+00,bluefield ter,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
43,Beaver St,1H,Beacon Hill,08:00,12:00,odd,Beacon St,Beaver Pl,0.0373106060606061,,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,t,2014-04-02 17:29:13+00,BEAVE3,0.0,197.0,2024-09-12 04:31:41+00,beaver st,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,Beacon Hill
44,Arlington Ave,1C,Charlestown,08:00,12:00,even,Alford St,Somerville Town Line,0.189772727272727,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARLIN2,0.0,1002.0,2024-09-12 04:31:41+00,arlington ave,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Charlestown
45,Bedford St,1T,Chinatown,00:01,07:00,none,Chauncy St,Summer St,0.143181818181818,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,BEDFO1,0.0,756.0,2024-09-12 04:31:41+00,bedford st,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Chinatown
46,Charlame St,10R,Roxbury,12:00,16:00,odd,Laurel St,Dead End,0.118181818181818,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,CHARL2,0.0,624.0,2024-09-12 04:31:41+00,charlame st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Roxbury
47,Belvidere St,1B,Back Bay,12:00,16:00,even,Massachusetts Ave,Dalton St,0.152462121212121,,t,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2022-07-25 12:40:39+00,BELVI1,0.0,805.0,2024-09-12 04:31:41+00,belvidere st,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Back Bay
49,Charles St,M,Multiple,02:00,07:00,odd,Boylston St,Nashua St,1.08844696969697,,t,t,t,t,t,t,f,f,t,f,f,f,f,f,t,f,2016-04-11 14:13:58+00,CHARL10,0.0,5747.0,2024-09-12 04:31:41+00,charles st,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,Multiple
50,Calumet St,10M,Mission Hill,12:00,16:00,odd,Tremont St,Parker Hill Ave,0.566856060606061,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2022-10-14 19:24:17+00,CALUM1,0.0,2993.0,2024-09-12 04:31:41+00,calumet st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Mission Hill
51,Atlantic Ave,1F,Downtown,00:01,07:00,none,State St,Milk St,0.0604166666666667,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,ATLAN1,1756.0,2075.0,2024-09-12 04:31:41+00,atlantic ave,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Downtown
52,Boylston St,1B,Back Bay,00:01,07:00,odd,Arlington St,Hereford St,0.794886363636364,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-14 13:36:32+00,BOYLS6,2219.0,6416.0,2024-09-12 04:31:41+00,boylston st,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Back Bay
53,Chelsea St,9,East Boston,08:00,12:00,odd,Porter St,Prescott St,0.491287878787879,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:19:33+00,CHELS1,1323.0,3917.0,2024-09-12 04:31:41+00,chelsea st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,East Boston
54,Aspinwall Rd,7,Dorchester,12:00,16:00,odd,Washington St,Talbot Ave,0.183712121212121,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,ASPIN1,0.0,970.0,2024-09-12 04:31:41+00,aspinwall rd,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
55,Carson St,3,Dorchester,08:00,12:00,even,Crescent Ave,Sydney St,0.113825757575758,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,CARSO1,0.0,601.0,2024-09-12 04:31:41+00,carson st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Dorchester
56,Blakeville St,3,Dorchester,12:00,16:00,odd,Bowdoin St,Olney St,0.123484848484848,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:47:35+00,BLAKE3,0.0,652.0,2024-09-12 04:31:41+00,blakeville st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
57,Cambria St,1B,Back Bay,00:01,07:00,none,Boylston St,Dead End,0.102462121212121,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CAMBR1,0.0,541.0,2024-09-12 04:31:41+00,cambria st,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Back Bay
58,A St,5,South Boston,09:00,13:00,even,Melcher St,Congress St,0.103030303030303,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2018-03-23 17:30:42+00,A ST 1,3763.0,4307.0,2024-09-12 04:31:41+00,a st,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,South Boston
59,Chelsea St,9,East Boston,12:00,16:00,even,Maverick St,Porter St,0.250568181818182,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:58:13+00,CHELS1,0.0,1323.0,2024-09-12 04:31:41+00,chelsea st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,East Boston
60,Alaska St,10R,Roxbury,08:00,12:00,odd,Perrin St,Blue Hill Ave,0.111931818181818,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ALASK1,0.0,591.0,2024-09-12 04:31:41+00,alaska st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Roxbury
61,Blue Hill Ave,10R,Roxbury,00:01,07:00,none,Dudley St,Blue Hill Ave,1.17973484848485,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,BLUE 3,0.0,6229.0,2024-09-12 04:31:41+00,blue hill ave,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Roxbury
62,Adams St,1C,Charlestown,08:00,12:00,odd,Winthrop St,Lowney Way,0.122159090909091,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,ADAMS9,0.0,645.0,2024-09-12 04:31:41+00,adams st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Charlestown
63,Charlesgate East,99,Dorchester,12:00,15:00,none,Dead End,Back St,0.0202651515151515,,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-29 15:06:53+00,CHARL21,0.0,107.0,2024-09-12 04:31:41+00,charlesgate east,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Dorchester
64,Calumet St,10M,Mission Hill,12:00,16:00,even,Tremont St,Parker Hill Ave,0.566856060606061,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2015-07-20 19:01:54+00,CALUM1,0.0,2993.0,2024-09-12 04:31:41+00,calumet st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Mission Hill
65,Arborcrest Ter,7,Dorchester,12:00,16:00,even,Gladeside Ave,Ridgeview Ave,0.0922348484848485,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARBOR1,0.0,487.0,2024-09-12 04:31:41+00,arborcrest ter,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
66,Castle Rock St,3,Dorchester,12:00,16:00,even,Grampian Way,Caspian Way,0.0740530303030303,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2013-06-13 20:20:22+00,CASTL2,0.0,391.0,2024-09-12 04:31:41+00,castle rock st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Dorchester
67,Armstrong St,2,Jamaica Plain,12:00,16:00,odd,Chestnut Ave,Mozart St,0.104924242424242,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2017-07-11 15:17:27+00,ARMST1,0.0,554.0,2024-09-12 04:31:41+00,armstrong st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Jamaica Plain
68,Chaucer St,9,East Boston,12:00,16:00,odd,Curtis St,Moore St,0.112689393939394,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CHAUC1,0.0,595.0,2024-09-12 04:31:41+00,chaucer st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,East Boston
69,Bloomfield St,3,Dorchester,12:00,16:00,even,Geneva Ave,Greenbrier St,0.303219696969697,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BLOOM1,0.0,1601.0,2024-09-12 04:31:41+00,bloomfield st,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,Dorchester
70,Carlos St,7,Dorchester,08:00,12:00,even,Woodrow Ave,Callender St,0.0653409090909091,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CARLO1,0.0,345.0,2024-09-12 04:31:41+00,carlos st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Dorchester
71,Adams St,7,Dorchester,08:00,12:00,odd,Dorchester Ave,Park St,0.173863636363636,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ADAMS1,2982.0,3900.0,2024-09-12 04:31:41+00,adams st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
72,Brighton St,1C,Charlestown,08:00,12:00,odd,Dead End,Caldwell St,0.0376893939393939,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BRIGH5,0.0,199.0,2024-09-12 04:31:41+00,brighton st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Charlestown
73,Columbus Ave,M,Multiple,05:00,07:00,odd,Tremont St,Boylston St,0.19034090909,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2017-03-31 19:09:05+00,BERKE1,1370.0,2375.0,2024-09-12 04:31:41+00,columbus ave,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Multiple
74,Berkeley St,1B,Back Bay,12:00,16:00,even,Tremont St,Columbus Ave,0.259469696969697,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2017-09-08 13:00:14+00,BERKE1,0.0,1370.0,2024-09-12 04:31:41+00,berkeley st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Back Bay
75,Chilcott Pl,2,Jamaica Plain,12:00,16:00,odd,Washington St,Dead End,0.0952651515151515,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2017-04-12 18:49:58+00,CHILC1,0.0,503.0,2024-09-12 04:31:41+00,chilcott pl,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Jamaica Plain
76,Caspian Way,3,Dorchester,12:00,16:00,odd,Castle Rock St,Dead End,0.059469696969697,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CASPI1,225.0,539.0,2024-09-12 04:31:41+00,caspian way,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
78,Ashmont St,7,Dorchester,08:00,12:00,even,Dorchester Ave,Adams St,0.492424242424242,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ASHMO3,1897.0,4497.0,2024-09-12 04:31:41+00,ashmont st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Dorchester
79,Alpha Rd,7,Dorchester,08:00,12:00,odd,Waldeck St,Park St,0.182954545454545,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,ALPHA1,0.0,966.0,2024-09-12 04:31:41+00,alpha rd,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
80,Cambridge St,1F,Downtown,00:01,07:00,odd side median,Tremont St,Charles St,0.608901515151515,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CAMBR6,0.0,3215.0,2024-09-12 04:31:41+00,cambridge st,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Downtown
81,Circuit St,10R,Roxbury,12:00,16:00,odd,Walnut Ave,Washington St,0.349621212121212,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,CIRCU1,0.0,1846.0,2024-09-12 04:31:41+00,circuit st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Roxbury
82,Brook Marshall Rd,10R,Roxbury,08:00,12:00,odd,Raynor Cir,Sojourner Truth Ct,0.09375,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,BROOK4,273.0,768.0,2024-09-12 04:31:41+00,brook marshall rd,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Roxbury
83,Cherokee St,10M,Mission Hill,12:00,16:00,even,Hillside St,Pontiac St,0.12405303030303,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2015-04-23 13:47:34+00,CHERO1,0.0,655.0,2024-09-12 04:31:41+00,cherokee st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Mission Hill
84,Brainerd Rd,4,Allston/Brighton,08:00,12:00,odd,Gorham St,Kelton St,0.221590909090909,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BRAIN2,690.0,1860.0,2024-09-12 04:31:41+00,brainerd rd,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Allston/Brighton
86,Carter St,1C,Charlestown,08:00,12:00,odd,Cambridge St,Roland St,0.0403409090909091,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CARTE1,0.0,213.0,2024-09-12 04:31:41+00,carter st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Charlestown
87,Bradeen St,2,Jamaica Plain,12:00,16:00,even,Washington St,Dead End,0.184848484848485,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BRADE1,0.0,976.0,2024-09-12 04:31:41+00,bradeen st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Jamaica Plain
88,Belmont St,1C,Charlestown,08:00,12:00,even,Bunker Hill St,Medford St,0.121780303030303,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BELMO1,0.0,643.0,2024-09-12 04:31:41+00,belmont st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Charlestown
89,Aspen St,10R,Roxbury,08:00,12:00,odd,Montrose St,Copeland St,0.06875,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ASPEN1,0.0,363.0,2024-09-12 04:31:41+00,aspen st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Roxbury
90,Chappie St,1C,Charlestown,08:00,12:00,odd,Bunker Hill St,Medford St,0.105871212121212,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CHAPP1,0.0,559.0,2024-09-12 04:31:41+00,chappie st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Charlestown
91,Causeway St,1W,West End,00:01,07:00,none,Merrimac St,North Washington St,0.328409090909091,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CAUSE1,0.0,1734.0,2024-09-12 04:31:41+00,causeway st,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,West End
92,Chiswick Rd,4,Allston/Brighton,12:00,16:00,odd,Chestnut Hill Ave,Dead End,0.14375,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CHISW1,2324.0,3083.0,2024-09-12 04:31:41+00,chiswick rd,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Allston/Brighton
93,Charles Street South,1B,Back Bay,00:01,07:00,even,Tremont St,Boylston St,0.265909090909091,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-14 13:36:32+00,CHARL11,0.0,1404.0,2024-09-12 04:31:41+00,charles st south,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Back Bay
94,Bexley Rd,2,Jamaica Plain,08:00,12:00,even,Washington St,Florence St,0.158143939393939,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BEXLE1,0.0,835.0,2024-09-12 04:31:41+00,bexley rd,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Jamaica Plain
95,Clarendon St,1B,Back Bay,06:00,08:00,even,Commonwealth Ave,Beacon St,0.143181818181818,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,CLARE5,3271.0,4027.0,2024-09-12 04:31:41+00,clarendon st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Back Bay
